Internal ID Number,Name,Constellation,Bayer,HIP,TYC,HD,_RAJ2000,_DEJ2000,V,B-V
Str_Her_00002728,,Hercules,Her,87747.0,2094  4213 1,163506.0,268.8549618694,26.0499870669,5.47,0.358
Str_Lyr_00002729,,Lyra,,90923.0,2624  2539 1,171301.0,278.2081697553,30.554211881100002,5.47,-0.08
Str_Cyg_00002730,,Cygnus,,103145.0,2692  3651 1,199101.0,313.4745504582,33.437883128,5.47,1.523
Str_Aur_00002731,,Auriga,,24902.0,2913  2360 1,34557.0,80.0611255225,41.086215978,5.47,0.119
Str_Per_00002732,,Perseus,,16470.0,3316  2307 1,21699.0,53.0358278883,48.0234855758,5.47,-0.103
Str_Per_00002733,,Perseus,,20156.0,3337   195 1,27084.0,64.805149864,50.0487066167,5.47,0.231
Str_UMa_00002734,,Ursa Major,UMa,66634.0,3851   126 1,119024.0,204.8768631811,52.9212100834,5.47,0.109
Str_Cam_00002735,,Camelopardalis,,22626.0,4083  2693 1,30442.0,73.0217724419,63.505427140900004,5.47,1.496
Str_Cep_00002736,,Cepheus,,110725.0,4480  1543 1,213022.0,336.5033975129,70.7708920725,5.47,1.215
Str_Dra_00002737,,Draco,,60044.0,4550  2114 1,107193.0,184.7082459691,75.1605622586,5.47,0.05
Str_Cep_00002738,,Cepheus,,20982.0,4617  2856 1,26659.0,67.5014805697,83.3403717778,5.47,0.845
Str_Aql_00002739,,Aquila,d Aql,95073.0,5130  2811 1,181440.0,290.1486938958,-0.8921586747,5.47,-0.045
Str_Sgr_00002740,,Sagittarius,,96536.0,5735  2725 1,184985.0,294.3933965858,-14.301801711500001,5.47,0.496
Str_Cet_00002741,,Cetus,,4104.0,6422   764 1,5098.0,13.169265856800001,-24.005847666100006,5.47,1.271
Str_Hya_00002742,,Hydra,,68581.0,6737    83 1,122430.0,210.5949222637,-27.429758365,5.47,1.331
Str_Mic_00002743,,Microscopium,,102014.0,7460  1609 1,196737.0,310.0826069527,-33.4318645611,5.47,1.121
Str_Vel_00002744,,Vela,h Vel,43325.0,7679  1755 1,75630.0,132.4131696583,-40.3201582206,5.47,0.068
Str_CrA_00002745,,Corona Australis,,89290.0,7908  4299 1,166596.0,273.3029114118,-41.3361133717,5.47,-0.157
Str_Gru_00002746,,Grus,nu. Gru,110936.0,7997   828 1,212953.0,337.1633745419,-39.1317915311,5.47,0.958
Str_Vel_00002747,,Vela,,43082.0,8151  3667 1,75149.0,131.6272664061,-45.9125042442,5.47,0.23
Str_Ara_00002748,,Ara,,84720.0,8341  4366 1,,259.76230946,-46.6365001,5.47,
Str_Vel_00002749,,Vela,,47204.0,8585  1849 1,83520.0,144.3027284257,-53.6684361369,5.47,0.131
Str_Nor_00002750,,Norma,,79754.0,8711  4198 1,146003.0,244.18035728650003,-53.811082731400006,5.47,1.671
Str_Car_00002751,,Carina,H Car,46741.0,9204  2518 1,83095.0,142.9011597388,-73.0809113221,5.47,1.5590000000000002
Str_Oct_00002752,,Octans,phi Oct,90133.0,9445  2572 1,167468.0,275.90184039720003,-75.0442746322,5.47,0.039
Str_Oct_00002753,,Octans,lam Oct,107843.0,9524  2404 1,206240.0,327.72605106,-82.71882209,5.47,0.894
Str_Her_00002754,,Hercules,k Her,82402.0,396  2346 1,151956.0,252.5807745029,7.2476871378,5.48,0.107
Str_Ari_00002755,,Aries,ksi Ari,11249.0,635   692 1,14951.0,36.2044165856,10.6105527825,5.48,-0.106
Str_Ori_00002756,,Orion,Ori,29736.0,739  2616 1,43247.0,93.9373493428,12.5510629561,5.48,-0.002
Str_Leo_00002757,,Leo,k Leo,52689.0,852  1409 1,93291.0,161.6053153446,14.1946452467,5.48,0.906
Str_Tau_00002758,,Taurus,Tau,27338.0,1303    16 1,38558.0,86.859151682,17.7291448853,5.48,0.294
Str_Com_00002759,,Coma Berenices,Com,61724.0,1448  3273 1,110024.0,189.7804589203,21.0625613146,5.48,0.974
Str_Com_00002760,,Coma Berenices,Com,60941.0,1989  3214 1,108722.0,187.36267677790002,24.1089235805,5.48,0.444
Str_Vul_00002761,,Vulpecula,Vul,94827.0,2124  2557 1,180968.0,289.4318079612,23.0255301778,5.48,-0.012
Str_Boo_00002762,,Boötes,,72582.0,2561   444 1,131111.0,222.6235222304,37.2720439704,5.48,1.026
Str_CVn_00002763,,Canes Venatici,alf01 CVn,63121.0,3021  2646 1,112412.0,194.0017992046,38.314857285,5.48,0.32
Str_UMa_00002764,,Ursa Major,,44613.0,3427  1579 1,77601.0,136.3504002594,48.530321191700004,5.48,0.475
Str_Dra_00002765,,Draco,,72664.0,3867  1441 1,131507.0,222.86013872220002,59.2939792876,5.48,1.372
Str_UMa_00002766,,Ursa Major,,56290.0,4153    48 1,100203.0,173.0863578376,61.082551996899994,5.48,0.504
Str_UMi_00002767,,Ursa Minor,UMi,79280.0,4567  1411 1,146926.0,242.70635888470002,75.8775516589,5.48,-0.097
Str_Aqr_00002768,,Aquarius,Aqr,105767.0,5199  1459 1,203926.0,321.32065693650003,-3.5567516617000003,5.48,1.463
Str_Hya_00002769,,Hydra,Hya,45526.0,5458  1843 1,79931.0,139.17236512559998,-8.7447593269,5.48,-0.071
Str_Aqr_00002770,,Aquarius,Aqr,103401.0,5774  1594 1,199345.0,314.2251182589,-9.6975353075,5.48,1.474
Str_Sgr_00002771,,Sagittarius,Sgr,89369.0,6276  3094 1,167036.0,273.5662497298,-21.7131674508,5.48,1.495
Str_For_00002772,,Fornax,eta03 For,13265.0,7018   347 1,17829.0,42.668358276999996,-35.6758439611,5.48,1.263
Str_Pup_00002773,,Puppis,,38593.0,7131  2155 1,64802.0,118.5458722908,-35.8772876269,5.48,-0.179
Str_Sco_00002774,,Scorpius,Sco,82960.0,7364  1514 1,152820.0,254.29656846080002,-33.2594905258,5.48,1.588
Str_Mic_00002775,,Microscopium,,102497.0,7963  1586 1,197630.0,311.5836152768,-39.1992560471,5.48,-0.081
Str_Vel_00002776,,Vela,,42712.0,8155  2250 1,74455.0,130.56747261729998,-48.09908451689999,5.48,-0.175
Str_Cru_00002777,,Crux,,60781.0,8658  1765 1,108396.0,186.8702495365,-58.9917589625,5.48,1.4269999999999998
Str_Pav_00002778,,Pavo,iot Pav,89042.0,9059  2661 1,165499.0,272.6090237354,-62.0021906895,5.48,0.593
Str_Oct_00002779,,Octans,psi Oct,110078.0,9479  1525 1,210853.0,334.460822508,-77.5115583369,5.48,0.318
Str_Ori_00002780,,Orion,,24450.0,107  3085 1,34043.0,78.6835326906,5.1561418636,5.49,1.355
Str_Oph_00002781,,Ophiucus,,89065.0,435  4798 1,166460.0,272.6679198669,3.324255345,5.49,1.204
Str_Tau_00002782,,Taurus,,23043.0,1285  1704 1,31539.0,74.3430691639,17.1536589842,5.49,1.3
Str_Gem_00002783,,Gemini,Gem,34440.0,1345  1965 1,54131.0,107.0918386824,15.9306797617,5.49,1.022
Str_Peg_00002784,,Pegasus,Peg,116611.0,1723  2166 1,222133.0,354.48668289910006,18.4006690452,5.49,0.006999999999999999
Str_LMi_00002785,,Leo Minor,LMi,50303.0,1975  1399 1,88960.0,154.0601319272,29.310496199299997,5.49,0.017
Str_Vul_00002786,,Vulpecula,Vul,97077.0,2143  1958 1,186486.0,295.9288711524,25.7719326617,5.49,0.934
Str_Vul_00002787,,Vulpecula,Vul,99518.0,2162  1674 1,192004.0,302.9499024324,26.808984684200002,5.49,1.383
Str_Her_00002788,,Hercules,,88836.0,2633  1572 1,166229.0,272.009337501,36.4012581686,5.49,1.159
Str_Per_00002789,,Perseus,Per,15338.0,2860  2382 1,20315.0,49.447315880699996,44.0250222952,5.49,-0.063
Str_Her_00002790,,Hercules,,80008.0,3062  2252 1,147365.0,244.9797586111,39.708583460700005,5.49,0.407
Str_Per_00002791,,Perseus,,13965.0,3301  2749 1,18474.0,44.9574784473,47.2206912392,5.49,0.86
Str_Lyn_00002792,,Lynx,,34912.0,3404   878 1,54895.0,108.34751985790001,51.4287604772,5.49,1.612
Str_Boo_00002793,,Boötes,,76957.0,3489  1587 1,140728.0,235.7115087652,52.360902493299996,5.49,-0.046
Str_UMa_00002794,,Ursa Major,,49005.0,3817  1650 1,86378.0,149.9653838374,56.81180652689999,5.49,1.486
Str_Eri_00002795,,Eridanus,Eri,18141.0,4724  1421 1,24388.0,58.173564953100005,-5.3612587439,5.49,-0.092
Str_Lep_00002796,,Lepus,,24679.0,5343  1530 1,34538.0,79.4176867104,-13.519834578900001,5.49,0.939
Str_Crt_00002797,,Crater,iot Crt,56802.0,5516  1578 1,101198.0,174.66674187810003,-13.201937396500002,5.49,0.51
Str_Sco_00002798,,Scorpius,Sco,79672.0,5613  1378 1,146233.0,243.9053506819,-8.3694087084,5.49,0.657
Str_Aqr_00002799,,Aquarius,Aqr,105668.0,5781  1173 1,203705.0,321.0478844084,-12.8781077619,5.49,0.278
Str_Eri_00002800,,Eridanus,Eri,22263.0,5892  1953 1,30495.0,71.9012148683,-16.9344433178,5.49,0.637
Str_Lep_00002801,,Lepus,,29150.0,5945  2604 1,42301.0,92.24109955520001,-22.4274062931,5.49,-0.005
Str_Sgr_00002802,,Sagittarius,,97063.0,6299  2606 1,186185.0,295.88975239999996,-15.470155500499999,5.49,0.469
Str_Ant_00002803,,Antlia,,46578.0,6609  2527 1,82205.0,142.4770977428,-26.5896193405,5.49,1.347
Str_Sgr_00002804,,Sagittarius,,95865.0,6884  2463 1,183275.0,292.46744592740004,-26.9856307925,5.49,1.131
Str_Ant_00002805,,Antlia,U Ant,51821.0,7714  1297 1,91793.0,158.80355046190002,-39.562597792199995,5.49,3.258
Str_Sco_00002806,,Scorpius,,81305.0,7862  1617 1,149404.0,249.09405393,-42.85885396,5.49,0.333
Str_Sco_00002807,,Scorpius,,82135.0,7871   849 1,151078.0,251.6998142395,-39.3769684939,5.49,0.973
Str_Phe_00002808,,Phoenix,Phe,8240.0,8047  1239 1,10934.0,26.5248614116,-50.8162486829,5.49,1.574
Str_Vel_00002809,,Vela,,42715.0,8569  3934 1,74535.0,130.5791432149,-53.100058642700006,5.49,-0.129
Str_Car_00002810,,Carina,,52004.0,8613  3362 1,92207.0,159.3627825813,-58.7333405336,5.49,0.462
Str_Aps_00002811,,Apus,,81141.0,9278  2952 1,148488.0,248.5805744472,-70.98809446050001,5.49,1.245
Str_Psc_00002812,,Pisces,Psc,6732.0,1201  1724 1,8763.0,21.6736723812,19.2404356644,5.5,1.105
Str_Tau_00002813,,Taurus,Tau,20171.0,1276  1623 1,27295.0,64.85874979180001,21.1423027825,5.5,-0.07200000000000001
Str_Leo_00002814,,Leo,m Leo,52686.0,1431  1368 1,93257.0,161.6022737634,18.8915239707,5.5,1.149
Str_And_00002815,,Andromeda,And,4288.0,1739  2318 1,5286.0,13.741988363900001,23.628363915500003,5.5,1.008
Str_Ari_00002816,,Aries,Ari,15861.0,1801  1864 1,21017.0,51.0769936875,24.7240565769,5.5,1.218
Str_Psc_00002817,,Pisces,sig Psc,4889.0,2277   843 1,6118.0,15.7045799774,31.804259156100002,5.5,-0.045
Str_Per_00002818,,Perseus,,18434.0,2365  1420 1,24640.0,59.1195434043,35.0808963933,5.5,-0.061
Str_CVn_00002819,,Canes Venatici,,67250.0,3027  1203 1,120164.0,206.749055894,38.542697035399996,5.5,1.043
Str_Her_00002820,,Hercules,Her,84835.0,3508  1742 1,157325.0,260.0880063726,46.2407957883,5.5,1.557
Str_UMi_00002821,,Ursa Minor,,66435.0,4405  1859 1,118904.0,204.2957908239,71.2422477554,5.5,1.218
Str_Cet_00002822,,Cetus,Cet,10642.0,4696  1076 1,14129.0,34.246010275100005,-6.4221178777,5.5,0.958
Str_Eri_00002823,,Eridanus,b Eri,22958.0,4745  1840 1,31512.0,74.100751251,-5.1713536683,5.5,-0.126
Str_Mon_00002824,,Monoceros,,37901.0,4844  2652 1,62902.0,116.509115864,-6.7725226436,5.5,1.364
Str_Psc_00002825,,Pisces,Psc,117375.0,5255  1145 1,223252.0,356.9856094816,-2.7616031652999995,5.5,0.935
Str_Vir_00002826,,Virgo,q Vir,61318.0,5527  1966 1,109309.0,188.4447875477,-9.4520778299,5.5,-0.037000000000000005
Str_Vir_00002827,,Virgo,Vir,67172.0,5549  1342 1,119853.0,206.4846535983,-12.4265250244,5.5,0.904
Str_Sct_00002828,,Scutum,,90913.0,5703  2260 1,170975.0,278.1805057279,-14.865671230799999,5.5,1.973
Str_Sgr_00002829,,Sagittarius,,94437.0,5716    84 1,179497.0,288.3146819037,-12.2825830628,5.5,1.429
Str_Lib_00002830,,Libra,zet Lib,76126.0,6184  1407 1,138485.0,233.2300755839,-16.8528542136,5.5,-0.136
Str_Lib_00002831,,Libra,,76106.0,6192  1595 1,138413.0,233.1529335429,-19.6704547858,5.5,0.187
Str_Cet_00002832,,Cetus,,3607.0,6421   682 1,4398.0,11.548965866400001,-22.5220922278,5.5,0.967
Str_Eri_00002833,,Eridanus,,15643.0,6446  1282 1,20894.0,50.3500372146,-23.635125603000002,5.5,0.877
Str_Sgr_00002834,,Sagittarius,Sgr,91004.0,6858  1412 1,171115.0,278.47285789849997,-24.0322750378,5.5,1.814
Str_Scl_00002835,,Sculptor,,7213.0,7005  2272 1,9525.0,23.2335512804,-36.8652242208,5.5,1.013
Str_Sco_00002836,,Scorpius,,79199.0,7334  2611 1,144987.0,242.46912345650003,-33.5458026144,5.5,-0.079
Str_Sco_00002837,,Scorpius,,79980.0,7343  2747 1,146836.0,244.8864516942,-30.9066685239,5.5,0.466
Str_Sgr_00002838,,Sagittarius,,93667.0,7410  3044 1,177074.0,286.1043907861,-31.0470873267,5.5,0.022
Str_Col_00002839,,Columba,pi.02 Col,29064.0,7619     9 1,42303.0,91.97025324629999,-42.1540434925,5.5,0.004
Str_Vel_00002840,,Vela,y Vel,47267.0,7704  2608 1,83548.0,144.50604430180002,-43.190947403,5.5,0.992
Str_Gru_00002841,,Grus,,108543.0,7982  1118 1,208737.0,329.8246237283,-38.3950958105,5.5,1.0
Str_Cen_00002842,,Centaurus,,56497.0,8222   842 1,100708.0,173.7368797246,-49.1364981463,5.5,1.037
Str_Gru_00002843,,Grus,,112381.0,8447  1617 1,215405.0,341.4199351443,-46.5473198513,5.5,1.318
Str_Cru_00002844,,Crux,Cru,61136.0,8658   751 1,108968.0,187.9180471501,-59.423922873,5.5,0.607
Str_TrA_00002845,,Triangulum Australe,the TrA,81252.0,9046  1313 1,148890.0,248.9367647803,-65.49540202729999,5.5,0.944
Str_Tuc_00002846,,Tucana,pi. Tuc,1647.0,9134  2059 1,1685.0,5.162653352,-69.6249180486,5.5,-0.042
Str_Cha_00002847,,Chamaleon,del01 Cha,52595.0,9418  2652 1,93779.0,161.3186532617,-80.4695746639,5.5,0.97
Str_Oct_00002848,,Octans,tau Oct,115836.0,9533   797 1,219765.0,352.0156185773,-87.48221619590002,5.5,1.288
Str_Psc_00002849,,Pisces,e Psc,5346.0,25  1379 1,6763.0,17.0925132418,5.649818886699999,5.51,0.336
Str_Oph_00002850,,Ophiucus,Oph,82480.0,384  2284 1,152127.0,252.8538401962,1.2159740967,5.51,0.051
Str_Peg_00002851,,Pegasus,Peg,111062.0,563   782 1,213235.0,337.49141651580004,4.4316669425,5.51,0.397
Str_Psc_00002852,,Pisces,Psc,3675.0,607  1499 1,4482.0,11.7560703323,11.973847366900001,5.51,0.984
Str_Tau_00002853,,Taurus,Tau,19388.0,1259   984 1,26162.0,62.291530927299995,19.609226526500002,5.51,1.085
Str_Tau_00002854,,Taurus,Tau,19009.0,1814  1647 1,25555.0,61.090252488100006,24.1060198144,5.51,0.8009999999999999
Str_Tau_00002855,,Taurus,Tau,23900.0,1845  3942 1,32990.0,77.0276035471,24.2651693458,5.51,0.027000000000000003
Str_CrB_00002856,,Corona Borealis,omi CrB,75049.0,2031  1389 1,136512.0,230.03565746099997,29.6162040529,5.51,1.012
Str_Cyg_00002857,,Cygnus,,98325.0,2670  4761 1,189395.0,299.6582491475,30.983663699999997,5.51,-0.063
Str_Cep_00002858,,Cepheus,,20860.0,4617  2855 1,26356.0,67.0553191526,83.8077852458,5.51,-0.11
Str_Vir_00002859,,Virgo,M Ser,73193.0,4987   823 1,132132.0,224.3885500506,-0.1676123889,5.51,1.128
Str_Ser_00002860,,Serpens,A01 Ser,76133.0,5016   788 1,138562.0,233.24141119830003,-1.1863908928,5.51,1.097
Str_Cet_00002861,,Cetus,Cet,6748.0,5276  2115 1,8829.0,21.714848531199998,-13.0565156878,5.51,0.31
Str_Cet_00002862,,Cetus,,9372.0,5278  1494 1,12292.0,30.1117601894,-8.5238687877,5.51,1.365
Str_Crt_00002863,,Crater,,54029.0,5503  1667 1,95808.0,165.81199574549998,-11.303472046900001,5.51,0.936
Str_CMa_00002864,,Canis Major,,29941.0,5942  2406 1,43955.0,94.557194699,-19.966974123900002,5.51,-0.166
Str_Lib_00002865,,Libra,,74732.0,6182   500 1,135534.0,229.0958720791,-22.3993968475,5.51,1.342
Str_Sgr_00002866,,Sagittarius,,88816.0,6255  2700 1,165687.0,271.9514168507,-17.1541585254,5.51,1.13
Str_PsA_00002867,,Pisces Austrinus,,113532.0,6977  1266 1,217236.0,344.89900244949996,-29.4623000736,5.51,0.264
Str_Scl_00002868,,Sculptor,sig Scl,4852.0,6999  2321 1,6178.0,15.6101311833,-31.552007988099998,5.51,0.086
Str_Pup_00002869,,Puppis,,39360.0,7667  5593 1,66624.0,120.6866051847,-41.3098356033,5.51,-0.133
Str_Mic_00002870,,Microscopium,,102916.0,7964   689 1,198357.0,312.7531669426,-37.9133270336,5.51,1.39
Str_Lup_00002871,,Lupus,,70915.0,8278  3072 1,126981.0,217.53594860470002,-45.3213594583,5.51,-0.08199999999999999
Str_Tel_00002872,,Telescopium,,92630.0,8373  1600 1,174387.0,283.1134315066,-46.595132318900006,5.51,1.614
Str_Car_00002873,,Carina,,39566.0,8566   406 1,67364.0,121.2654666633,-53.1079226361,5.51,1.339
Str_Car_00002874,,Carina,,52221.0,8965   542 1,92664.0,160.047683031,-65.10020732439999,5.51,-0.152
Str_Pav_00002875,,Pavo,,94789.0,9083  1820 1,179366.0,289.3009151256,-66.6610233605,5.51,0.182
Str_Hyi_00002876,,Hydrus,the Hyi,14131.0,9148  1834 1,19400.0,45.56438521649999,-71.90245022149999,5.51,-0.126
Str_Ind_00002877,,Indus,omi Ind,107835.0,9327   635 1,207241.0,327.6965890364,-69.62941048020001,5.51,1.378
Str_Hyi_00002878,,Hydrus,iot Hyi,15201.0,9366   741 1,21024.0,48.9902302998,-77.3884577955,5.51,0.4370000000000001
Str_Aql_00002879,,Aquila,tau Aql,98823.0,506  2497 1,190327.0,301.0346514799,7.277963805800001,5.52,1.05
Str_Del_00002880,Musica,Delphinus,Del,103527.0,1107  2709 1,199665.0,314.6080512299,10.8392895316,5.52,0.929
Str_Ari_00002881,,Aries,sig Ari,13327.0,1224  1521 1,17769.0,42.8732727624,15.082064678599998,5.52,-0.102
Str_Tau_00002882,,Taurus,Tau,25555.0,1296  2340 1,35770.0,81.9400320934,15.874050803900001,5.52,0.012
Str_Her_00002883,,Hercules,,85385.0,1545  2527 1,158148.0,261.7047029909,20.0809727492,5.52,-0.123
Str_Tau_00002884,,Taurus,Tau,20789.0,1816  1892 1,28149.0,66.8226818915,22.996325276100002,5.52,-0.098
Str_LMi_00002885,,Leo Minor,LMi,52422.0,1979  2709 1,92769.0,160.7578464853,26.32558925,5.52,0.17600000000000002
Str_Com_00002886,,Coma Berenices,,60170.0,1991  1902 1,107325.0,185.0819897721,26.6194796391,5.52,1.103
Str_Her_00002887,,Hercules,,87308.0,2089  2094 1,162555.0,267.5953832303,29.322145620300002,5.52,1.068
Str_Vul_00002888,,Vulpecula,Vul,99404.0,2162  1673 1,191747.0,302.6397424637,26.904157962800003,5.52,0.075
Str_Tri_00002889,,Triangulum,eps Tri,9570.0,2312  2432 1,12471.0,30.741468583200003,33.2841266083,5.52,0.038
Str_LMi_00002890,,Leo Minor,LMi,50935.0,2514  1293 1,90040.0,156.0358470859,33.7185249225,5.52,1.1840000000000002
Str_Boo_00002891,,Boötes,,73634.0,2568   834 1,133392.0,225.7752247741,35.2057857019,5.52,1.02
Str_Per_00002892,,Perseus,Per,19335.0,2877  1545 1,25998.0,62.1525641986,38.0397375167,5.52,0.526
Str_Cyg_00002893,,Cygnus,,107235.0,3188  1948 1,206749.0,325.7769660351,41.1549579705,5.52,1.586
Str_Lyn_00002894,,Lynx,,41152.0,3797  2223 1,70313.0,125.9520861494,53.219705589899995,5.52,0.122
Str_UMa_00002895,,Ursa Major,UMa,60212.0,3840  1167 1,107465.0,185.21203141560002,57.8641177812,5.52,1.4509999999999998
Str_Dra_00002896,,Draco,Dra,81290.0,3879  2961 1,150100.0,249.0475796186,52.9000411053,5.52,-0.041
Str_Dra_00002897,,Draco,,92549.0,3918  1929 1,175225.0,282.8955871134,52.975111033299996,5.52,0.833
Str_Dra_00002898,,Draco,Dra,93340.0,3923   873 1,177249.0,285.1810665288,55.658295164399995,5.52,0.853
Str_Cep_00002899,,Cepheus,Cep,107586.0,4262  2280 1,207528.0,326.85540873639997,60.692678434399994,5.52,1.545
Str_Cep_00002900,,Cepheus,,109474.0,4467  2426 1,210884.0,332.6616413163,70.1325814297,5.52,0.375
Str_Cep_00002901,,Cepheus,,14417.0,4516  2147 1,18438.0,46.53264608640001,79.4185440235,5.52,1.601
Str_Cam_00002902,,Camelopardalis,,51384.0,4632  2149 1,89571.0,157.4226144673,84.2520331889,5.52,0.237
Str_Mon_00002903,,Monoceros,,31583.0,4806  3516 1,47054.0,99.14721337879999,-5.2111387289,5.52,-0.086
Str_Lib_00002904,,Libra,,73497.0,5004   899 1,132833.0,225.332610491,-2.7549282858,5.52,1.666
Str_Pup_00002905,,Puppis,,41395.0,5436  2725 1,71377.0,126.6747969691,-12.5345993824,5.52,1.171
Str_Sgr_00002906,,Sagittarius,,93225.0,5714   516 1,176162.0,284.8491706106,-12.8405162822,5.52,-0.041
Str_Ant_00002907,,Antlia,,50456.0,6630  1759 1,89353.0,154.53162881,-28.9919863467,5.52,0.258
Str_Col_00002908,,Columba,sig Col,28098.0,7058  1542 1,40248.0,89.0872671647,-31.3824426603,5.52,0.392
Str_Sgr_00002909,,Sagittarius,,90124.0,7405  2981 1,168838.0,275.8701087742,-36.2379860658,5.52,1.008
Str_Sgr_00002910,,Sagittarius,,97260.0,7430  2047 1,186500.0,296.505081904,-31.908570160300002,5.52,0.016
Str_Cen_00002911,,Centaurus,,59232.0,7759  1305 1,105521.0,182.2274435379,-41.2316088533,5.52,-0.099
Str_Mic_00002912,,Microscopium,eta Mic,104177.0,7973  1199 1,200702.0,316.6063194174,-41.3859689716,5.52,1.349
Str_Phe_00002913,,Phoenix,lam02 Phe,2802.0,8027  1302 1,3302.0,8.9215641999,-48.000901247899996,5.52,0.448
Str_Vel_00002914,,Vela,Vel,40282.0,8144  2405 1,69194.0,123.3926974153,-50.196079851899995,5.52,1.624
Str_Eri_00002915,,Eridanus,q01 Eri,7978.0,8475   527 1,10647.0,25.6221529549,-53.740825794399996,5.52,0.541
Str_Vol_00002916,,Volans,,41451.0,9198  1581 1,72337.0,126.8198385274,-70.0934837544,5.52,-0.021
Str_Ind_00002917,,Indus,,113969.0,9338  2316 1,217831.0,346.2175924447,-68.82022534939999,5.52,0.392
Str_Cha_00002918,,Chamaleon,mu. Cha,49065.0,9409  2039 1,87971.0,150.1824891594,-82.2146616087,5.52,0.047
Str_Leo_00002919,,Leo,p04 Leo,54336.0,262  1188 1,96436.0,166.7258461946,1.9555250428,5.53,0.966
Str_Ori_00002920,,Orion,Ori,24555.0,707  1840 1,34203.0,79.0172401242,11.3413542606,5.53,-0.015
Str_Boo_00002921,,Boötes,Boo,69536.0,908  1283 1,124570.0,213.5215784208,12.9594430356,5.53,0.546
Str_Aql_00002922,,Aquila,A Aql,94982.0,1050   675 1,181333.0,289.9139572762,12.3746823786,5.53,0.258
Str_Tau_00002923,,Taurus,Tau,26382.0,1302   362 1,37147.0,84.2655659186,17.0403238844,5.53,0.232
Str_Leo_00002924,,Leo,o Leo,58159.0,1441  2498 1,103578.0,178.91888728889995,15.6468147833,5.53,0.112
Str_Lyr_00002925,,Lyra,,93843.0,2134  2185 1,178233.0,286.6572375368,28.6285942465,5.53,0.29
Str_Vul_00002926,,Vulpecula,Vul,100435.0,2159  2070 1,193911.0,305.514288709,24.446094501100006,5.53,-0.092
Str_Peg_00002927,,Pegasus,Peg,107975.0,2214  2037 1,207978.0,328.124654435,28.7935377296,5.53,0.425
Str_Lac_00002928,,Lacerta,,109745.0,3606  2457 1,211096.0,333.4551730577,45.4406021105,5.53,0.014
Str_Per_00002929,,Perseus,Per,8704.0,3688  2149 1,11241.0,27.9971674295,55.14738156439999,5.53,-0.17800000000000002
Str_Cam_00002930,,Camelopardalis,Cam,22854.0,3738  1761 1,30958.0,73.7630168697,55.259106673599995,5.53,0.012
Str_Cep_00002931,,Cepheus,,103598.0,3964   159 1,200205.0,314.8557935789,59.4385901184,5.53,1.41
Str_Cas_00002932,,Cassiopeia,,117299.0,4009  2606 1,223173.0,356.75799995169996,57.45136020000001,5.53,1.638
Str_Cep_00002933,,Cepheus,Cep,110817.0,4272  1269 1,213087.0,336.7721452375,65.1322741439,5.53,0.295
Str_Cas_00002934,,Cassiopeia,,115395.0,4279  2745 1,220369.0,350.63556174120004,60.13348949,5.53,1.6780000000000002
Str_Eri_00002935,,Eridanus,Eri,17167.0,4723  1351 1,22920.0,55.1597178868,-5.2106983814,5.53,-0.141
Str_Lib_00002936,,Libra,Ser,77464.0,5026   903 1,141378.0,237.2366576079,-3.8185182178,5.53,0.128
Str_Cet_00002937,,Cetus,Cet,12107.0,5285   251 1,16212.0,39.0002020944,-7.831593489199999,5.53,1.5719999999999998
Str_Pup_00002938,,Puppis,Pup,40035.0,5438  2380 1,68146.0,122.6659468153,-13.799205049500001,5.53,0.4920000000000001
Str_Lib_00002939,,Libra,Lib,78436.0,5611  1206 1,143459.0,240.1984751363,-8.411362300599999,5.53,0.039
Str_Eri_00002940,,Eridanus,,22028.0,5895  1947 1,30127.0,71.0332534416,-18.6665863769,5.53,0.028
Str_Vir_00002941,,Virgo,Vir,66091.0,6121   959 1,117789.0,203.2151660634,-15.3630151796,5.53,1.219
Str_Vir_00002942,,Virgo,,69658.0,6142   939 1,124683.0,213.850377049,-18.2006906036,5.53,-0.002
Str_Aqr_00002943,,Aquarius,Aqr,110529.0,6962  1577 1,212271.0,335.8785215824,-24.762669274,5.53,0.962
Str_For_00002944,,Fornax,rho For,17738.0,7028  1394 1,23940.0,56.9835104609,-30.1678945372,5.53,0.955
Str_Col_00002945,,Columba,,28524.0,7079  1216 1,41047.0,90.3179058008,-33.9118439875,5.53,1.5659999999999998
Str_Sco_00002946,,Scorpius,,84551.0,7366  1406 1,156098.0,259.2651785851,-32.6628352244,5.53,0.503
Str_Sco_00002947,,Scorpius,,86698.0,7389  2026 1,160668.0,265.7129426247,-36.945573675,5.53,1.558
Str_Cen_00002948,,Centaurus,,57013.0,7749  1616 1,101615.0,175.3324701015,-43.0956615033,5.53,0.041
Str_CrA_00002949,,Corona Australis,,88726.0,7911  5035 1,,271.70769821,-43.42489052,5.53,0.238
Str_Vel_00002950,,Vela,,46914.0,8175  1477 2,,143.43567244,-49.005099200000004,5.53,-0.119
Str_Lup_00002951,,Lupus,,71419.0,8278  3078 1,128068.0,219.0792937333,-46.2454268272,5.53,1.4780000000000002
Str_Gru_00002952,,Grus,omi Gru,115713.0,8832   440 1,220729.0,351.6523954771,-52.721608958000004,5.53,0.393
Str_Ret_00002953,,Reticulum,zet01 Ret,15330.0,8863  1556 1,,49.43528798,-62.57689893,5.53,
